id_folha,pai_id,nivel,codigo_folha,descricao_folha,caminho_codigo,profundidade,empresa_id,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id,codigo_departamento_id,codigo_categoria_id,codigo_sub_categoria_id,codigo_segmento_id,codigo_sub_segmento_id,descricao_departamento_id,descricao_categoria_id,descricao_sub_categoria_id,descricao_segmento_id,descricao_sub_segmento_id
53112,52993,4,3,400G,11 > 7 > 1 > 3,4,633,52386,52989,52993,53112,,11,7,1,3,,MERCEARIA DOCE,APERITIVO SALGADO,PURURUCA,400G,
45925,45797,4,14,PLASNEW,1 > 1 > 7 > 14,4,633,45786,45787,45797,45925,,1,1,7,14,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,PLASNEW,
45929,45797,4,15,REPLAST,1 > 1 > 7 > 15,4,633,45786,45787,45797,45929,,1,1,7,15,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,REPLAST,
45933,45797,4,16,TAMPA,1 > 1 > 7 > 16,4,633,45786,45787,45797,45933,,1,1,7,16,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,TAMPA,
45937,45797,4,17,UNINJET,1 > 1 > 7 > 17,4,633,45786,45787,45797,45937,,1,1,7,17,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,UNINJET,
45836,45797,4,2,14L,1 > 1 > 7 > 2,4,633,45786,45787,45797,45836,,1,1,7,2,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,14L,
53073,52998,4,1,140G,11 > 7 > 2 > 1,4,633,52386,52989,52998,53073,,11,7,2,1,,MERCEARIA DOCE,APERITIVO SALGADO,BATATA TRADICIONAL,140G,
45848,45797,4,3,3L,1 > 1 > 7 > 3,4,633,45786,45787,45797,45848,,1,1,7,3,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,3L,
53074,53000,4,1,150G,11 > 7 > 3 > 1,4,633,52386,52989,53000,53074,,11,7,3,1,,MERCEARIA DOCE,APERITIVO SALGADO,CASTANHA CAJU,150G,
53101,53000,4,2,40G,11 > 7 > 3 > 2,4,633,52386,52989,53000,53101,,11,7,3,2,,MERCEARIA DOCE,APERITIVO SALGADO,CASTANHA CAJU,40G,
53113,53000,4,3,50G,11 > 7 > 3 > 3,4,633,52386,52989,53000,53113,,11,7,3,3,,MERCEARIA DOCE,APERITIVO SALGADO,CASTANHA CAJU,50G,
45858,45797,4,4,5L,1 > 1 > 7 > 4,4,633,45786,45787,45797,45858,,1,1,7,4,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,5L,
53075,53002,4,1,200G,11 > 7 > 4 > 1,4,633,52386,52989,53002,53075,,11,7,4,1,,MERCEARIA DOCE,APERITIVO SALGADO,TORRESMO SEMIPRONTO,200G,
45866,45797,4,5,60L,1 > 1 > 7 > 5,4,633,45786,45787,45797,45866,,1,1,7,5,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,60L,
53076,53004,4,1,200G,11 > 7 > 5 > 1,4,633,52386,52989,53004,53076,,11,7,5,1,,MERCEARIA DOCE,APERITIVO SALGADO,TORRESMO SEMI PRONTO,200G,
45874,45797,4,6,90L,1 > 1 > 7 > 6,4,633,45786,45787,45797,45874,,1,1,7,6,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,90L,
53077,53006,4,1,80G,11 > 7 > 6 > 1,4,633,52386,52989,53006,53077,,11,7,6,1,,MERCEARIA DOCE,APERITIVO SALGADO,TORRESMO,80G,
55647,55026,3,768,JALO,1 > 1 > 768,3,633,54935,55026,55647,,,1,1,768,,,CEREAIS,FEIJAO,JALO,,
55648,55026,3,769,CARIOCA,1 > 1 > 769,3,633,54935,55026,55648,,,1,1,769,,,CEREAIS,FEIJAO,CARIOCA,,
45882,45797,4,7,9L,1 > 1 > 7 > 7,4,633,45786,45787,45797,45882,,1,1,7,7,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,9L,
53078,53008,4,1,80G,11 > 7 > 7 > 1,4,633,52386,52989,53008,53078,,11,7,7,1,,MERCEARIA DOCE,APERITIVO SALGADO,TORRESMO  LIGHT,80G,
45889,45797,4,8,AGRAPLAST,1 > 1 > 7 > 8,4,633,45786,45787,45797,45889,,1,1,7,8,,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,AGRAPLAST,
53079,53010,4,1,80G,11 > 7 > 8 > 1,4,633,52386,52989,53010,53079,,11,7,8,1,,MERCEARIA DOCE,APERITIVO SALGADO,TORRESMO PIMENTA,80G,
45951,45896,5,1,12L,1 > 1 > 7 > 9 > 1,5,633,45786,45787,45797,45896,45951,1,1,7,9,1,CUIDADO CASA,ACESSORIO LIMPEZA,LIXEIRA,ARQPLAST,12L
53290,53253,5,1,150G,11 > 7 > 9 > 10 > 1,5,633,52386,52989,53012,53253,53290,11,7,9,10,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,LINGUICA,150G
53155,53080,5,1,300G,11 > 7 > 9 > 1 > 1,5,633,52386,52989,53012,53080,53155,11,7,9,1,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,AMENDOIM,300G
53291,53256,5,1,100G,11 > 7 > 9 > 11 > 1,5,633,52386,52989,53012,53256,53291,11,7,9,11,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,100G
53332,53256,5,2,167G,11 > 7 > 9 > 11 > 2,5,633,52386,52989,53012,53256,53332,11,7,9,11,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,167G
53346,53256,5,3,37G,11 > 7 > 9 > 11 > 3,5,633,52386,52989,53012,53256,53346,11,7,9,11,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,37G
53354,53256,5,4,400G,11 > 7 > 9 > 11 > 4,5,633,52386,52989,53012,53256,53354,11,7,9,11,4,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,400G
53357,53256,5,5,55G,11 > 7 > 9 > 11 > 5,5,633,52386,52989,53012,53256,53357,11,7,9,11,5,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,55G
53360,53256,5,6,86G,11 > 7 > 9 > 11 > 6,5,633,52386,52989,53012,53256,53360,11,7,9,11,6,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,86G
53362,53256,5,7,90G,11 > 7 > 9 > 11 > 7,5,633,52386,52989,53012,53256,53362,11,7,9,11,7,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,90G
53364,53256,5,8,96G,11 > 7 > 9 > 11 > 8,5,633,52386,52989,53012,53256,53364,11,7,9,11,8,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,NACHO,96G
53164,53080,5,2,90G,11 > 7 > 9 > 1 > 2,5,633,52386,52989,53012,53080,53164,11,7,9,1,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,AMENDOIM,90G
53292,53259,5,1,65G,11 > 7 > 9 > 12 > 1,5,633,52386,52989,53012,53259,53292,11,7,9,12,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PICANHA,65G
53293,53261,5,1,180G,11 > 7 > 9 > 13 > 1,5,633,52386,52989,53012,53261,53293,11,7,9,13,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PICANTE,180G
53294,53263,5,1,100G,11 > 7 > 9 > 14 > 1,5,633,52386,52989,53012,53263,53294,11,7,9,14,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PIMENTA,100G
53333,53263,5,2,150G,11 > 7 > 9 > 14 > 2,5,633,52386,52989,53012,53263,53333,11,7,9,14,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PIMENTA,150G
53347,53263,5,3,70G,11 > 7 > 9 > 14 > 3,5,633,52386,52989,53012,53263,53347,11,7,9,14,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PIMENTA,70G
53295,53265,5,1,100G,11 > 7 > 9 > 15 > 1,5,633,52386,52989,53012,53265,53295,11,7,9,15,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PRESUNTO,100G
53334,53265,5,2,120G,11 > 7 > 9 > 15 > 2,5,633,52386,52989,53012,53265,53334,11,7,9,15,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PRESUNTO,120G
53348,53265,5,3,54G,11 > 7 > 9 > 15 > 3,5,633,52386,52989,53012,53265,53348,11,7,9,15,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,PRESUNTO,54G
53296,53267,5,1,100G,11 > 7 > 9 > 16 > 1,5,633,52386,52989,53012,53267,53296,11,7,9,16,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,100G
53368,53267,5,10,49G,11 > 7 > 9 > 16 > 10,5,633,52386,52989,53012,53267,53368,11,7,9,16,10,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,49G
53370,53267,5,11,51G,11 > 7 > 9 > 16 > 11,5,633,52386,52989,53012,53267,53370,11,7,9,16,11,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,51G
53372,53267,5,12,54G,11 > 7 > 9 > 16 > 12,5,633,52386,52989,53012,53267,53372,11,7,9,16,12,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,54G
53374,53267,5,13,55G,11 > 7 > 9 > 16 > 13,5,633,52386,52989,53012,53267,53374,11,7,9,16,13,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,55G
53376,53267,5,14,57G,11 > 7 > 9 > 16 > 14,5,633,52386,52989,53012,53267,53376,11,7,9,16,14,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,57G
53378,53267,5,15,59G,11 > 7 > 9 > 16 > 15,5,633,52386,52989,53012,53267,53378,11,7,9,16,15,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,59G
53380,53267,5,16,70G,11 > 7 > 9 > 16 > 16,5,633,52386,52989,53012,53267,53380,11,7,9,16,16,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,70G
53335,53267,5,2,120G,11 > 7 > 9 > 16 > 2,5,633,52386,52989,53012,53267,53335,11,7,9,16,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,120G
53349,53267,5,3,130G,11 > 7 > 9 > 16 > 3,5,633,52386,52989,53012,53267,53349,11,7,9,16,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,130G
53355,53267,5,4,140G,11 > 7 > 9 > 16 > 4,5,633,52386,52989,53012,53267,53355,11,7,9,16,4,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,140G
53358,53267,5,5,150G,11 > 7 > 9 > 16 > 5,5,633,52386,52989,53012,53267,53358,11,7,9,16,5,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,150G
53361,53267,5,6,160G,11 > 7 > 9 > 16 > 6,5,633,52386,52989,53012,53267,53361,11,7,9,16,6,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,160G
53363,53267,5,7,25G,11 > 7 > 9 > 16 > 7,5,633,52386,52989,53012,53267,53363,11,7,9,16,7,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,25G
53365,53267,5,8,27G,11 > 7 > 9 > 16 > 8,5,633,52386,52989,53012,53267,53365,11,7,9,16,8,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,27G
53366,53267,5,9,45G,11 > 7 > 9 > 16 > 9,5,633,52386,52989,53012,53267,53366,11,7,9,16,9,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,QUEIJO,45G
53297,53269,5,1,45G,11 > 7 > 9 > 17 > 1,5,633,52386,52989,53012,53269,53297,11,7,9,17,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,REDINHA,45G
53298,53271,5,1,120G,11 > 7 > 9 > 18 > 1,5,633,52386,52989,53012,53271,53298,11,7,9,18,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,REQUIJAO,120G
53156,53102,5,1,100G,11 > 7 > 9 > 2 > 1,5,633,52386,52989,53012,53102,53156,11,7,9,2,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,100G
53185,53102,5,10,KG,11 > 7 > 9 > 2 > 10,5,633,52386,52989,53012,53102,53185,11,7,9,2,10,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,KG
53165,53102,5,2,103G,11 > 7 > 9 > 2 > 2,5,633,52386,52989,53012,53102,53165,11,7,9,2,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,103G
53169,53102,5,3,150G,11 > 7 > 9 > 2 > 3,5,633,52386,52989,53012,53102,53169,11,7,9,2,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,150G
53172,53102,5,4,25G,11 > 7 > 9 > 2 > 4,5,633,52386,52989,53012,53102,53172,11,7,9,2,4,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,25G
53175,53102,5,5,30G,11 > 7 > 9 > 2 > 5,5,633,52386,52989,53012,53102,53175,11,7,9,2,5,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,30G
53177,53102,5,6,50G,11 > 7 > 9 > 2 > 6,5,633,52386,52989,53012,53102,53177,11,7,9,2,6,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,50G
53179,53102,5,7,55G,11 > 7 > 9 > 2 > 7,5,633,52386,52989,53012,53102,53179,11,7,9,2,7,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,55G
53181,53102,5,8,70G,11 > 7 > 9 > 2 > 8,5,633,52386,52989,53012,53102,53181,11,7,9,2,8,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,70G
53183,53102,5,9,90G,11 > 7 > 9 > 2 > 9,5,633,52386,52989,53012,53102,53183,11,7,9,2,9,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BACON,90G
53157,53114,5,1,100G,11 > 7 > 9 > 3 > 1,5,633,52386,52989,53012,53114,53157,11,7,9,3,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,100G
53367,53114,5,10,400G,11 > 7 > 9 > 3 > 10,5,633,52386,52989,53012,53114,53367,11,7,9,3,10,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,400G
53369,53114,5,11,40G,11 > 7 > 9 > 3 > 11,5,633,52386,52989,53012,53114,53369,11,7,9,3,11,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,40G
53371,53114,5,12,45G,11 > 7 > 9 > 3 > 12,5,633,52386,52989,53012,53114,53371,11,7,9,3,12,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,45G
53373,53114,5,13,50G,11 > 7 > 9 > 3 > 13,5,633,52386,52989,53012,53114,53373,11,7,9,3,13,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,50G
53375,53114,5,14,57G,11 > 7 > 9 > 3 > 14,5,633,52386,52989,53012,53114,53375,11,7,9,3,14,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,57G
53377,53114,5,15,75G,11 > 7 > 9 > 3 > 15,5,633,52386,52989,53012,53114,53377,11,7,9,3,15,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,75G
53379,53114,5,16,84G,11 > 7 > 9 > 3 > 16,5,633,52386,52989,53012,53114,53379,11,7,9,3,16,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,84G
53381,53114,5,17,85G,11 > 7 > 9 > 3 > 17,5,633,52386,52989,53012,53114,53381,11,7,9,3,17,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,85G
53382,53114,5,18,86G,11 > 7 > 9 > 3 > 18,5,633,52386,52989,53012,53114,53382,11,7,9,3,18,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,86G
53383,53114,5,19,90G,11 > 7 > 9 > 3 > 19,5,633,52386,52989,53012,53114,53383,11,7,9,3,19,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,90G
53166,53114,5,2,121G,11 > 7 > 9 > 3 > 2,5,633,52386,52989,53012,53114,53166,11,7,9,3,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,121G
53384,53114,5,20,96G,11 > 7 > 9 > 3 > 20,5,633,52386,52989,53012,53114,53384,11,7,9,3,20,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,96G
53385,53114,5,21,SAL,11 > 7 > 9 > 3 > 21,5,633,52386,52989,53012,53114,53385,11,7,9,3,21,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,SAL
53170,53114,5,3,128G,11 > 7 > 9 > 3 > 3,5,633,52386,52989,53012,53114,53170,11,7,9,3,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,128G
53173,53114,5,4,146G,11 > 7 > 9 > 3 > 4,5,633,52386,52989,53012,53114,53173,11,7,9,3,4,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,146G
53176,53114,5,5,156G,11 > 7 > 9 > 3 > 5,5,633,52386,52989,53012,53114,53176,11,7,9,3,5,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,156G
53178,53114,5,6,163G,11 > 7 > 9 > 3 > 6,5,633,52386,52989,53012,53114,53178,11,7,9,3,6,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,163G
53180,53114,5,7,167G,11 > 7 > 9 > 3 > 7,5,633,52386,52989,53012,53114,53180,11,7,9,3,7,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,167G
53182,53114,5,8,30G,11 > 7 > 9 > 3 > 8,5,633,52386,52989,53012,53114,53182,11,7,9,3,8,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,30G
53184,53114,5,9,37G,11 > 7 > 9 > 3 > 9,5,633,52386,52989,53012,53114,53184,11,7,9,3,9,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,BATATA,37G
53284,53234,5,1,25G,11 > 7 > 9 > 4 > 1,5,633,52386,52989,53012,53234,53284,11,7,9,4,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CALABRESA,25G
53285,53238,5,1,110G,11 > 7 > 9 > 5 > 1,5,633,52386,52989,53012,53238,53285,11,7,9,5,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CEBOLA,110G
53330,53238,5,2,180G,11 > 7 > 9 > 5 > 2,5,633,52386,52989,53012,53238,53330,11,7,9,5,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CEBOLA,180G
53344,53238,5,3,54G,11 > 7 > 9 > 5 > 3,5,633,52386,52989,53012,53238,53344,11,7,9,5,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CEBOLA,54G
53353,53238,5,4,60G,11 > 7 > 9 > 5 > 4,5,633,52386,52989,53012,53238,53353,11,7,9,5,4,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CEBOLA,60G
53286,53241,5,1,120G,11 > 7 > 9 > 6 > 1,5,633,52386,52989,53012,53241,53286,11,7,9,6,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CEBOLA SALSA,120G
53287,53244,5,1,100G,11 > 7 > 9 > 7 > 1,5,633,52386,52989,53012,53244,53287,11,7,9,7,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CHURRASCO,100G
53331,53244,5,2,120G,11 > 7 > 9 > 7 > 2,5,633,52386,52989,53012,53244,53331,11,7,9,7,2,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CHURRASCO,120G
53345,53244,5,3,25G,11 > 7 > 9 > 7 > 3,5,633,52386,52989,53012,53244,53345,11,7,9,7,3,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,CHURRASCO,25G
53288,53247,5,1,25G,11 > 7 > 9 > 8 > 1,5,633,52386,52989,53012,53247,53288,11,7,9,8,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,ERVAS FINAS,25G
53289,53250,5,1,25G,11 > 7 > 9 > 9 > 1,5,633,52386,52989,53012,53250,53289,11,7,9,9,1,MERCEARIA DOCE,APERITIVO SALGADO,SALGADINHO,LEGUMES QUEIJO,25G
45821,45798,4,1,12UN,1 > 1 > 8 > 1,4,633,45786,45787,45798,45821,,1,1,8,1,,CUIDADO CASA,ACESSORIO LIMPEZA,PRENDEDOR,12UN,
53215,53204,4,1,400G,11 > 8 > 10 > 1,4,633,52386,53186,53204,53215,,11,8,10,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA PIZZA,400G,
53206,53190,4,1,180G,11 > 8 > 1 > 1,4,633,52386,53186,53190,53206,,11,8,1,1,,MERCEARIA DOCE,MISTURA FACA FACIL,PURE BATATA,180G,
53216,53205,4,1,400G,11 > 8 > 11 > 1,4,633,52386,53186,53205,53216,,11,8,11,1,,MERCEARIA DOCE,MISTURA FACA FACIL,COOKIE,400G,
53207,53194,4,1,1KG,11 > 8 > 2 > 1,4,633,52386,53186,53194,53207,,11,8,2,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA PAO DE QUEIJO,1KG,
53222,53194,4,2,250G,11 > 8 > 2 > 2,4,633,52386,53186,53194,53222,,11,8,2,2,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA PAO DE QUEIJO,250G,
53208,53197,4,1,1KG,11 > 8 > 3 > 1,4,633,52386,53186,53197,53208,,11,8,3,1,,MERCEARIA DOCE,MISTURA FACA FACIL,PAO QUEIJO,1KG,
53223,53197,4,2,250G,11 > 8 > 3 > 2,4,633,52386,53186,53197,53223,,11,8,3,2,,MERCEARIA DOCE,MISTURA FACA FACIL,PAO QUEIJO,250G,
53209,53198,4,1,250G,11 > 8 > 4 > 1,4,633,52386,53186,53198,53209,,11,8,4,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,250G,
53254,53198,4,10,625G,11 > 8 > 4 > 10,4,633,52386,53186,53198,53254,,11,8,4,10,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,625G,
53257,53198,4,11,70G,11 > 8 > 4 > 11,4,633,52386,53186,53198,53257,,11,8,4,11,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,70G,
53224,53198,4,2,340G,11 > 8 > 4 > 2,4,633,52386,53186,53198,53224,,11,8,4,2,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,340G,
53231,53198,4,3,350G,11 > 8 > 4 > 3,4,633,52386,53186,53198,53231,,11,8,4,3,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,350G,
53235,53198,4,4,350KG,11 > 8 > 4 > 4,4,633,52386,53186,53198,53235,,11,8,4,4,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,350KG,
53239,53198,4,5,390G,11 > 8 > 4 > 5,4,633,52386,53186,53198,53239,,11,8,4,5,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,390G,
53242,53198,4,6,400G,11 > 8 > 4 > 6,4,633,52386,53186,53198,53242,,11,8,4,6,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,400G,
53245,53198,4,7,400KG,11 > 8 > 4 > 7,4,633,52386,53186,53198,53245,,11,8,4,7,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,400KG,
53248,53198,4,8,430G,11 > 8 > 4 > 8,4,633,52386,53186,53198,53248,,11,8,4,8,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,430G,
53251,53198,4,9,450G,11 > 8 > 4 > 9,4,633,52386,53186,53198,53251,,11,8,4,9,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA BOLO,450G,
53210,53199,4,1,300G,11 > 8 > 5 > 1,4,633,52386,53186,53199,53210,,11,8,5,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA SALGADO,300G,
53225,53199,4,2,400G,11 > 8 > 5 > 2,4,633,52386,53186,53199,53225,,11,8,5,2,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA SALGADO,400G,
53211,53200,4,1,300G,11 > 8 > 6 > 1,4,633,52386,53186,53200,53211,,11,8,6,1,,MERCEARIA DOCE,MISTURA FACA FACIL,EMPANAE,300G,
53212,53201,4,1,320G,11 > 8 > 7 > 1,4,633,52386,53186,53201,53212,,11,8,7,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA PETIT GATEAU,320G,
53213,53202,4,1,330G,11 > 8 > 8 > 1,4,633,52386,53186,53202,53213,,11,8,8,1,,MERCEARIA DOCE,MISTURA FACA FACIL,MISTURA SOBREMESA,330G,
53214,53203,4,1,400G,11 > 8 > 9 > 1,4,633,52386,53186,53203,53214,,11,8,9,1,,MERCEARIA DOCE,MISTURA FACA FACIL,CHANTILY,400G,
45822,45799,4,1,3UN,1 > 1 > 9 > 1,4,633,45786,45787,45799,45822,,1,1,9,1,,CUIDADO CASA,ACESSORIO LIMPEZA,NAXOS,3UN,
53217,53191,4,1,1KG,11 > 9 > 1 > 1,4,633,52386,53187,53191,53217,,11,9,1,1,,MERCEARIA DOCE,DOCE CALDA,FIGO PRE COZIDO,1KG,
53226,53191,4,2,400G,11 > 9 > 1 > 2,4,633,52386,53187,53191,53226,,11,9,1,2,,MERCEARIA DOCE,DOCE CALDA,FIGO PRE COZIDO,400G,
54882,,1,12,CONVERSAO,12,1,633,54882,,,,,12,,,,,CONVERSAO,,,,
55076,54946,2,1,SALGADINHOS,12 > 1,2,633,54946,55076,,,,12,1,,,,PETISCOS,SALGADINHOS,,,
45828,45790,4,1,2,1 > 2 > 1 > 1,4,633,45786,45788,45790,45828,,1,2,1,1,,CUIDADO CASA,CUIDADO BANHEIRO,DESINFETANTE,2,
45904,45790,4,10,DOCE,1 > 2 > 1 > 10,4,633,45786,45788,45790,45904,,1,2,1,10,,CUIDADO CASA,CUIDADO BANHEIRO,DESINFETANTE,DOCE,
54127,54069,4,1,KG,12 > 1 > 10 > 1,4,633,53986,53989,54069,54127,,12,1,10,1,,PADARIA,PANIFICADORA,BROINHA,KG,
45910,45790,4,11,EUCALIPTO,1 > 2 > 1 > 11,4,633,45786,45788,45790,45910,,1,2,1,11,,CUIDADO CASA,CUIDADO BANHEIRO,DESINFETANTE,EUCALIPTO,
54118,54016,4,1,100G,12 > 1 > 1 > 1,4,633,53986,53989,54016,54118,,12,1,1,1,,PADARIA,PANIFICADORA,PAO ESPECIAL,100G,
54128,54072,4,1,KG,12 > 1 > 11 > 1,4,633,53986,53989,54072,54128,,12,1,11,1,,PADARIA,PANIFICADORA,BRUSQUETA,KG,
45916,45790,4,12,FLORAL,1 > 2 > 1 > 12,4,633,45786,45788,45790,45916,,1,2,1,12,,CUIDADO CASA,CUIDADO BANHEIRO,DESINFETANTE,FLORAL,
54158,54016,4,2,20X30KG,12 > 1 > 1 > 2,4,633,53986,53989,54016,54158,,12,1,1,2,,PADARIA,PANIFICADORA,PAO ESPECIAL,20X30KG,
54129,54075,4,1,KG,12 > 1 > 12 > 1,4,633,53986,53989,54075,54129,,12,1,12,1,,PADARIA,PANIFICADORA,CIABATA,KG,
45921,45790,4,13,LAV,1 > 2 > 1 > 13,4,633,45786,45788,45790,45921,,1,2,1,13,,CUIDADO CASA,CUIDADO BANHEIRO,DESINFETANTE,LAV,
