id,empresa_id,codigo_produto,descricao,departamento_id,categoria_id,sub_categoria_id,segmento_id,sub_segmento_id
1726749,633,178273,MOLHO ALHO SAYONARA 500ML,50986,51590,51610,51744,
1726750,633,178327,CERVEJA BRAHMA EX LAGER L NECK 355M,50386,50592,50597,50668,50760
1726751,633,178334,IOG VITAMBE F VERM 170G,50586,50786,50793,50937,
1726752,633,178426,CLORO MARINA 2L,45786,45986,46003,46060,
1726753,633,178488,GLITTER APLICOR VERDE 3G,47386,47586,47992,48032,
1726754,633,178556,AP BARBEAR PRESTOBARBA EXCEL UN,46386,46786,47020,47118,
1726755,633,178709,PADARIA ESPATULA ESPECIAL,54788,54793,54799,54814,54853
1726756,633,178754,ESCRIT ENVELOPE METALIZADO 06 25X38,54786,54791,54797,54812,54851
1726757,633,178808,ESCRIT ENVELOPE METALIZADO 07 15X45,54786,54791,54797,54812,54851
1726758,633,178815,BRINQUEDO JG PEGA VARETAS TOYS,47386,49590,49594,49675,
1726759,633,178839,ESCRIT ENVELOPE METALIZADO 09 45X60,54786,54791,54797,54812,54851
1726760,633,178860,AMAC R YPE AM CARINHO 2L,45786,45986,46016,46065,46180
1726761,633,178907,AMAC R YPE ROSA TERNURA 2L,45786,45986,46016,46065,46180
1726762,633,178914,AMAC R YPE AZ ACONCHEGO 2L,45786,45986,46016,46065,46180
1726763,633,178983,CANUDO REFRIG ROMANA MAGIA 80UN,47386,48786,49006,49026,49152
1726764,633,179010,HAVAIANA TRAD PTO 35 36,47386,49389,49410,49468,49583
1726765,633,179027,REFRIG REIZINHO COLA 250ML,52186,52388,52397,52480,52523
1726766,633,179034,REFRIG REIZINHO UVA 250ML,52186,52388,52397,52480,52568
1726767,633,179126,PO MOUSSE YOKI CHOC 70G,52386,52986,53023,53056,
1726768,633,179133,IOG ITAMBE FIT LIGHT AMEIX CER 400G,50586,50786,50793,50949,
1726769,633,179201,ESTOJO ESCOLAR DATERRA LONA SIMPLES,47386,47586,48010,48050,
1726770,633,179225,SALEIRO MESA PLASTIGEL,47386,47986,48595,,
1726771,633,179300,COPO DESC 300ML ZANATTA 100UN,47386,48786,48791,49056,49129
1726772,633,179331,IOG ITAMBE FIT LIGHT MOR 170G,50586,50786,50793,50937,
1726773,633,179348,PADARIA SACO POLI NYLON 25X46X0.05,54788,54793,54799,54814,54853
1726774,633,179362,COPO LILLO ANTIVAZAMENTO 200ML,46386,46987,47218,47238,47363
1726775,633,179393,HAMBURGUER SAUDALI BOV 56G,54186,54195,54391,54628,54735
1726776,633,179409,BOLINHO BAUDUCCO BAUNIL C CHOC 40G,49786,50388,50401,50407,50545
1726777,633,179454,LOMBO PIF PAF TEMPERADO KG,46186,46390,46410,,
1726778,633,179461,MAC YARA CORTADO 5KG,50986,50987,51194,51318,
1726779,633,179522,MISTURA BOLO STA AMALIA CH BCO 400,52386,53186,53198,53245,
1726780,633,179546,ESCORREDOR PRATO NIQUELART BARONESA,47386,47986,48410,48516,
1726781,633,179553,BALA BUTTER TOFFEES 500G CHOC,52386,52786,52805,,
1726782,633,179607,MASSA PASTEL CESABELA M 500G,54186,54586,54803,54818,54872
1726783,633,179614,MASSA PASTEL CESABELA P 500G,54186,54586,54803,54818,54872
1726784,633,179621,MASSA LASANHA CESABELA 500G,54186,54586,54803,54807,54839
1726785,633,179638,FRUTEIRA CROM NIQUELART COPAC DUPLA,47386,47388,47610,,
1726786,633,179676,BORRACHA MERCUR TR-18 BCA,47386,47586,48009,48049,
1726787,633,179683,ESPONJA BANHO PONJITA ESP ABUNDANTE,46386,46786,47027,,
1726788,633,179690,EXT TOMATE 190G CP OLE,50986,51387,51390,51523,
1726789,633,179713,BORRACHA MERCUR TR-18 COLOR,47386,47586,48009,48049,
1736546,633,407441,SUPRIMENTO ESTILETE,54787,54792,54798,54813,54852
1726790,633,179720,FIO DENTAL FIODENT EXTRA FINO 100M,46386,47187,47206,47248,
1726791,633,179744,TACA VD SOBREMESA CISPER FRUTT AZ,47386,47986,48596,48648,48983
1726792,633,179768,TIRA FERRUGEM AZULIM 50ML,45786,45986,46014,46043,
1726793,633,179775,DESPESAS FOLHETO JORNAL OFERTAS,54787,54792,54798,54813,54852
1726794,633,179799,MICANGA COLORIDA SAYONARA 50G,52386,52986,53007,53087,
1726795,633,179812,LEITE FERM ELEGE UVA 80G,50586,50786,51029,51129,
1726796,633,179836,HORTALICAS ALHO PORO UN,53988,54194,54250,,
1726797,633,179843,PETIT ELEGE BOB MORANGO 320G,50586,50786,50797,50915,
1726798,633,179928,ARROZ T1 PRATO FINO 1KG,50986,51188,51402,51441,
1726799,633,179942,DOCE YOKI PACOQUINHA TABLETE 352G,52386,52387,52594,52661,52779
1726800,633,179980,MARCADOR PROJETOR PILOT AZUL,47386,47586,47998,48078,
1726801,633,180016,BANDEJA LAMINADA ROMANA 07,47386,48786,49004,49060,
1726802,633,180221,LIXEIRA METAL VIEL PEDAL PRETA 4.5L,45786,45787,45797,,
1726803,633,180245,LIXEIRA METAL PEDAL VIEL BCA 4.5L,45786,45787,45797,,
1726804,633,180306,PAO DE QUEIJO FORNO MESA TRAD 400G,54186,54195,54591,54655,54751
1726805,633,180320,DOCE PESSEGO CANTARELLI 450G,52386,52387,52595,52633,52723
1726806,633,180344,LASANHA SADIA CALABRESA 600G,54186,54195,54387,54440,54507
1726807,633,180351,POTE MULT CIV RED 590ML,47386,47986,48199,48245,48357
1726808,633,180436,EQUIPAMENTO FOGAO VENAN 6X40 P10,54786,54791,54797,54812,54851
1726809,633,180603,POTE PLASUTIL FREEZER CLIC 1.250ML,47386,47986,48821,48879,
1726810,633,180627,SALG BATATA RUFFLES 145G,52386,52989,53012,53114,53180
1726811,633,180634,ESCOVA DENTAL CONDOR MAXIL L2P1 35,46386,47187,47211,,
1726812,633,180641,CHA LEAO PRETO 16G,49786,50389,50395,50457,50528
1726813,633,180665,TINTA GUACHE ACRILEX 6 CORES 15ML,,,,,
1726814,633,180788,BALA BUTTER TOFFEES LEITE 750G,52386,52786,52805,,
1726815,633,180818,PALMITO PICADO STA AMALIA 300G,50986,51186,51213,51311,
1726816,633,180849,CHAPEU PALHA PEREIRA COWBOY,47386,49389,49429,49496,
1726817,633,180863,GRAFITE ESCOLAR FABER CASTELL 0.7,47386,47586,47989,,
1726818,633,180870,GRAFITE ESCOLAR FABER CASTELL 0.5,47386,47586,47989,,
1726819,633,180993,RACAO PEDIGREE EQ NATURAL SENIO 1KG,49586,49587,49598,49685,
1726820,633,181037,MASSA PIZZA PASTANINNA 430G,54186,54586,54803,54822,54875
1726821,633,181105,PADARIA MARMITEX BOREDA N08 100UN,54788,54793,54799,54814,54853
1726822,633,181136,COPO DESC 200ML COPOBRAS TRANSP 100,47386,48786,48791,49035,49127
1726823,633,181143,LIMPADOR M USO VEJA MACA VDE 500ML,45786,45987,45991,46048,
1726899,633,184960,REFRESCO TANG CAJU 25G,52186,52190,52410,52430,
1726824,633,181198,AMENDOIM CRU YOKI BCO 500G,50986,51997,52021,52135,52163
1726825,633,181273,ODORIZANTE GLADE LAV AP E REF 12ML,45786,45788,45792,45851,
1726826,633,181341,BRINQUEDO JOGO DARDOS PICA PAU,47386,49590,49607,49652,
1726827,633,181372,BRINQUEDO NUMEROS PICA PAU 25PC,47386,49590,49607,,
1726828,633,181402,SOBREMESA CHANDELLE CHOC 2UN,50586,50988,50996,51155,
1726829,633,181587,FEIJAO JALO NOBRE 1KG,50986,51789,52035,52061,
1726830,633,181594,ACUCAR CRISTAL 2KG LACUCAR,50986,51187,51202,51267,
1726831,633,181600,CAD BROCH CD FORONI DISNEY 96F,47386,47586,48002,48042,48181
1726832,633,181808,COMPASSO COMPACTOR JOLLY,47386,47586,48022,,
1726833,633,181884,BISC WAFER BAUDUCCO MOR 140G,52386,53189,53590,53873,53972
1726834,633,181976,GARRAFA AGUA PLASTICA JAGUAR 2L,47386,47986,48386,48453,
1726835,633,182072,AP B BIC COMFOR TWIN PELE NOR 1UN,46386,46786,47020,47118,47163
1726836,633,182195,MISTURA BOLO STA AMALIA CENOUR 400G,52386,53186,53198,53242,
1726837,633,182263,DESOD AE NIVEA FEM AQU COOL 150ML,46386,46786,46795,46867,
1726838,633,182324,COLA ESCOLAR MERCUR 90G,47386,47586,48008,48048,48184
1726839,633,182331,PADARIA FARINHA TRIGO KG,54788,54793,54799,54814,54853
1726840,633,182379,GARFO MESA CP TREVISO BEGE 3UN,47386,47986,48191,48240,
1726841,633,182508,PADARIA BANDEJA LAMINADA EMBOL 06,54788,54793,54799,54814,54853
1726842,633,182515,PADARIA BANDEJA LAMINADA EMBOL 07,54788,54793,54799,54814,54853
1726843,633,182607,PADARIA BOBINA PIC ESTRELA 35X42 M,54788,54793,54799,54814,54853
1726844,633,182751,DUREX EUROCEL 12X40M,47386,47586,47799,47841,
1726845,633,182799,BALA DELICIA ROMANA 400G,52386,52786,52802,,
1726846,633,182805,MISTURA BOLO VILMA DIET CHOC 350G,52386,53186,53198,53231,
1726847,633,182850,DESENTUPIDOR VASO TERREIRO,45786,45787,45809,,
1726848,633,182898,DESENTUPIDOR PIA TERREIRO,45786,45787,45809,,
1726849,633,182911,PADARIA CEBOLINHA DESIDRATADA KG,54788,54793,54799,54814,54853
1726850,633,182997,LENCOS UMED PIPI PT ROSA 70UN,46386,46586,46788,46888,
1726851,633,183031,AMAC R VIDA MACIA CAMOMILA 1L,45786,45986,46016,46065,46173
1726852,633,183055,CAD CD 10M TIL MINNIE 200F,47386,47586,48002,48066,48136
1726853,633,183079,SOBREMESA CHANDELLE CHOC BCO 2UN,50586,50988,50996,51155,
1726854,633,183109,IOG ELEGE POLPA BOB ESP MOR 540G,50586,50786,50797,50946,
1726855,633,183161,REFRESCO VILMA LAR MAM 240G,52186,52190,52208,52452,
1726856,633,183185,PALMITO PICADO BRAS PALM 270G,50986,51186,51213,51298,
1726857,633,183246,CERA CALCADO INGLESA PTO 60ML,47386,49389,49394,49491,
1726858,633,183345,ABS INTIMUS C ABAS NOTURNO SVE 8UN,46386,46786,47019,47049,47160
1726859,633,183383,BALAO ROMANA BIG VERMELHO UN,47386,48786,49004,49041,
1726860,633,183444,ACOUGUE PEDRA AFIAR CANOA GARRA,54788,54793,54799,54814,54853
1726861,633,183505,VELA ANIV ROMANA NUMERADA BCA 1,47386,48786,49004,49125,49164
1726862,633,183529,HAVAIANA TOP VERDE 41 42,47386,49389,49410,49468,49582
1726863,633,183574,PO PUDIM OETKER BAUNILHA 50G,52386,52986,53005,53127,
1726864,633,183598,CERVEJA PILSEN BRAHMA 473ML,50386,50592,50610,50649,50739
1726865,633,183666,CIGARRO HOLLYWOOD AMERICAN,53987,53990,54047,,
1726866,633,183673,DOCE MARROM GLACE OLE LT 680G,52386,52387,52594,52660,52735
1726867,633,183680,SABAO PO TIXAN 1KG MACIEZ,45786,45986,45990,46109,
1726868,633,183833,LAVA TUDO PLASTICO MB,47386,47986,48804,48872,
1726869,633,183840,BACIA PLASTICA 32L ANTARES,47386,47986,48814,48851,
1726870,633,183888,POTE PLASTICO CJ ERCA RET GOLD 2UN,47386,47986,47987,48286,
1726871,633,183918,DESINFETANTE MARINA TALCO 2L,45786,45788,45790,45859,
1726872,633,183932,BEBIDA LAC COTOCHES MOR M LAR 540G,50586,50988,51005,,
1726873,633,184014,BRINQUEDO DINHEIRINHO MINI TOYS,47386,49590,49594,49675,
1726874,633,184052,DESINFETANTE MARINA PINHO 2L,45786,45788,45790,45859,
1726875,633,184076,COLA ESCOLAR APLICOLA COLOR 04UN,47386,47586,48008,48048,48140
1726876,633,184212,AGUA COCO KERO COCO 200ML,52186,52188,52206,52233,
1726877,633,184229,LENCOS UMED PIPI REFIL AZ 70UN,46386,46586,46788,46888,
1726878,633,184236,CERA INGLEZA MAX AMARELA 750ML,45786,45987,46218,46269,46324
1726879,633,184342,BORRACHA MERCUR 60,47386,47586,48009,48049,
1726880,633,184359,PADARIA RESMA PAPEL UN,54788,54793,54799,54814,54853
1726881,633,184397,IOG ITAMBE FIT LIGHT F VERM 400G,50586,50786,50793,50949,
1726882,633,184427,SH PALMOLIVE NAT QUEDA RESIST 350ML,46386,46387,46588,46708,
1726883,633,184458,INSET ESPIRAL BOA NOITE 75G,45786,45987,46225,46272,46356
1726884,633,184465,INSET AERO DETEFON ACAO TOT 300ML,45786,45987,46225,46297,46368
1726885,633,184519,LEITE INTEGRAL CEMIL 1L,50586,50990,51012,51055,
1726886,633,184526,LEITE DESNATADO CEMIL 1L,50586,50990,51006,51054,
1726887,633,184540,BISC RECHEADO DANIX MOR 130G,52386,53189,53386,53430,53543
1726888,633,184557,BISC RECHEADO DANIX CHOC 130G,52386,53189,53386,53403,53549
1726889,633,184564,BISC RECHEADO AYMORE LIMAO 140G,52386,53189,53386,53427,53508
1726890,633,184588,CONVITE ANIV ROMANA PALHACO 10UN,47386,48786,49004,49096,49161
1726891,633,184618,BISC SALKIM TRAD 90G,52386,53189,53586,,
1726892,633,184717,HAVAIANA TOP VERDE 33 34,47386,49389,49410,49468,49582
1726893,633,184724,HAVAIANA TOP MARAVILHA 33 4,47386,49389,49410,49468,49582
1726894,633,184762,LEITE COND MARAJOARA TP 395G,52386,52986,53033,53066,53154
1726895,633,184793,AGUA MINERAL IGARAPE 5L,52186,52187,52197,52296,
1726896,633,184861,HAVAIANA TOP PTO 43 44,47386,49389,49410,49468,49582
1726897,633,184878,ACIDO MURIATICO MAIS 1L,45786,45788,46002,46024,46157
1726898,633,184946,PRATO FDO WHEATON BARROCO,47386,47986,48394,48486,48552
1726900,633,185066,CACAROLA ARCO IRIS AM 18,47386,47986,48188,48228,48348
1726901,633,185219,SUPRIMENTO ETIQ AMAR 105X30 45M,54787,54792,54798,54813,54852
1726902,633,185349,POTE PLASTICO CJ ERCA RED MED 3UN,47386,47986,47987,48290,
1726903,633,185394,POTE PLASTICO CJ ERCA PMG RET 3UN,47386,47986,48199,48254,48378
1726904,633,185400,PADARIA LUVA TERMICA GRAFATEX 35CM,54788,54793,54799,54814,54853
1726905,633,185417,CONDIC PALMOLIVE NAT NEUTRO 350ML,46386,46387,46599,46707,
1726906,633,185424,AVEIA GRANUM FLOCOS GROSSOS 500G,49786,49793,50014,50024,
1726907,633,185455,CAD BROCH 1 4 CD MAX FURRY 96,47386,47586,48002,48042,48181
1726908,633,185585,DESPESAS COMBUSTIVEL GASOLINA,54787,54792,54798,54813,54852
1726909,633,185592,LIMPADOR M USO UAU FL FOLHAS 500ML,45786,45987,45991,46048,
1726910,633,185615,DESINFETANTE BATUTA 750ML LAVANDA,45786,45788,45790,45926,
1726911,633,185684,BISC RECHEADO VISCONTI CH MOR 125G,52386,53189,53386,53430,53535
1726912,633,185691,DESINFETANTE BATUTA 750ML OCEANO,45786,45788,45790,45941,
1726913,633,185752,DOCE LEITE LT 800G DOCURA,52386,52387,52596,52640,52780
1726914,633,185813,PANELA PRESSAO PANELUX ANTIAD 4.5L,47386,47986,48188,48263,
1726915,633,185844,PANELA PRESSAO PANELUX 4.5L,47386,47986,48188,48273,
1726916,633,185868,PANELA PRESSAO COOKIE 4.5L,47386,47986,48188,,
1726917,633,185905,CERVEJA PILSEN KAISER 473ML,50386,50592,50610,50649,50739
1726918,633,185929,TT BEAUTY COLOR LOURO ACIN 6.1,46386,46387,46396,46528,
1726919,633,185943,SUCO SOJA CEMIL SOY UVA ZER 1,52186,52189,52207,52235,
1726920,633,186001,AZEITONA PRETA LA VIOLETERA 200G,50986,51186,51228,51261,51357
1726921,633,186070,PETIT CHAMBINHO MOR 320G,50586,50786,50797,50915,
1726922,633,186087,ESMALTE RISQUE BEIJO 8ML,46386,47188,47222,47256,
1726923,633,186094,ESMALTE RISQUE PO DE ARROZ 8ML,46386,47188,47222,47256,
1726924,633,186100,ESMALTE RISQUE NINFA 8ML,46386,47188,47222,47256,
1726925,633,186124,BISC ROSQUINHA KROKERO COCO 800G,52386,53189,53804,53860,53984
1726926,633,186162,MEL NATURAPIS 500G BISNAGA,52386,52387,52586,52647,
1726927,633,186216,VINHO CHILENO CASILLERO CARM 750ML,50386,50591,50605,50645,50758
1726928,633,186292,CAPA CADERNO BROCHURAO ARTESANAL,47386,47586,48003,48043,
1726929,633,186353,ESSENCIA EUCALIPTO IDEAL 100ML,45786,45788,45994,46020,
1726930,633,186469,DESOD AXE ROLL ON PULSE 50ML,46386,46786,46789,46854,
1726931,633,186490,VELA VOTIVA SD STA FE CX N6,47386,47388,47390,47751,
1726932,633,186537,VELA VOTIVA SD STA FE CX N7,47386,47388,47390,47753,
1726933,633,186544,CERA CARRO KHARIS TRAD 200G,47386,49187,49196,49252,
1726934,633,186568,SOBREMESA FLAN BATAVO FRUT VERM 200,50586,50988,50996,51135,
1726935,633,186582,AP BARBEAR BIC COMFOR 3 SENSIT 2UN,46386,46786,47020,47118,47173
1726936,633,186599,SOBREMESA FLAN BATAVO CARAMELO 200G,50586,50988,50996,51135,
1726937,633,186605,SANDALIA IPANEMA CLASSICA TAN FEM,47386,49389,49410,49468,
1726938,633,186759,PE GELADEIRA KI PE RED,47386,47986,48820,48857,
1726939,633,186797,CAFE PO + FORTE 500G FINO GRAO,49786,49787,49817,49887,49973
1726940,633,186858,ESPATULA BOLO INOX SIMONAGGIO,47386,47986,48410,48520,
1726941,633,186865,PULVERIZADOR BOLA PLASDURAM 350ML,47386,47986,48821,48879,
1726942,633,186889,SOBREMESA MINDY BEIJINHO 1KG,52386,52387,,,
1726943,633,186919,BISC SEQUILHOS BARBIERI COCO 350G,52386,53189,53812,53829,53947
1726944,633,186926,BISC SEQUILHOS BARBIERI LEITE 350G,52386,53189,53812,53853,53948
1726945,633,186964,ISOTONICO HIDROTONICO I9 TANG 500ML,52186,52391,52417,52447,
1726946,633,186971,CEREAL NUTRIBOM MULTICEREAIS 230G,49786,49793,50005,50080,50142
1726947,633,187060,CORANTE ROMANA SORTIDOS 10ML,52386,52986,53024,53122,53138
1726948,633,187138,DESINFETANTE PINHO TROP FLOR 500ML,45786,45788,45790,45840,
1726949,633,187152,INSET APARELHO BOA NOITE 12H,45786,45987,46225,46238,46337
1726950,633,187176,PADARIA FORMA BOLO INGLES ALUM B10,54788,54793,54799,54814,54853
1726951,633,187183,PADARIA MISTURA PAO DE LO KG,54788,54793,54799,54814,54853
1726952,633,187206,SUCO SOJA CEMIL SOY ORIG 1L,52186,52189,52207,52235,
1726953,633,187213,SUCO SOJA CEMIL SOY MACA 1L,52186,52189,52207,52235,
1726954,633,187442,IOG TREVINHO LIGHT 180G MORANGO,50586,50786,50805,51103,
1726955,633,187459,IOG TREVINHO LIGHT 180G SALADA,50586,50786,50805,51103,
1726956,633,187473,PADARIA FORMA PAP N 0,54788,54793,54799,54814,54853
1726957,633,187480,JARRA PLASTICA NITRONPLAST TAMPA 2L,47386,47986,48193,48241,
1726958,633,187510,PANO ALKLIN MULTIUSO AZUL 33X50,45786,45787,45796,45835,
1726959,633,187602,G MASCAR HUEVITOS BEN 10 25G,52386,52786,52790,52867,
1726960,633,187619,ALGODAO APOLO CX 100G,46386,47189,47220,47284,47370
1726961,633,187664,REFRESCO FRESH PESSEGO 10G,52186,52190,52200,52245,
1726962,633,187701,CAD CD 1M TIL CAPRICHO 96F,47386,47586,48002,48066,48174
1726963,633,187732,VASSOURA PELO SINT IDEAL,45786,45787,45791,45885,
1726964,633,187787,PAPEL H FD 4UN NEVE NEUTRO 30M,46386,46786,47011,47115,
1726965,633,187831,VASSOURA PELO SINT CONDOR CLEAN V9,45786,45787,45791,45948,
1726966,633,187879,MASSA TAPIOCA YOKI 500G,50986,51788,51795,51917,
1726967,633,187893,PO MOUSSE YOKI MORANGO 70G,52386,52986,53023,53056,
1726968,633,187947,REFRESCO VILMA 1KG GOIABA,52186,52190,52407,52478,
1726969,633,187954,AZEITONA FAT VD LA VIOLETERA 175G,50986,51186,51227,51286,51374
1726970,633,187978,S STEAK EMPANADO REZENDE 100G,54186,54195,54591,54651,54673
1726971,633,187992,VELA ANIV ROMANA SUPER AZ 9,47386,48786,49004,49125,49181
1726972,633,188012,CAMINHAO CACAMBA TANDY,47386,49590,49607,49652,
1726973,633,188258,CARRINHO SIMAR BASCULANTE,47386,49590,49607,49652,49749
1726974,633,188319,PADARIA ACUCAR GRANULADO KG,54788,54793,54799,54814,54853
1726975,633,188326,MASSA PASTEL CESABELA G 500G,54186,54586,54803,54818,54872
1726976,633,188371,HAVAIANA BRASIL BCO 33 4,47386,49389,49410,49468,49557
1726977,633,188388,HAVAIANA BRASIL BCO 37 38,47386,49389,49410,49468,49557
1726978,633,188395,HAVAIANA BRASIL BCO 39 40,47386,49389,49410,49468,49557
1726979,633,188401,HAVAIANA BRASIL BCO 41 42,47386,49389,49410,49468,49557
1726980,633,188609,CARRINHO PICK UP MONSTER DISMAT,47386,49590,49607,49652,49749
1726981,633,188661,RACAO CACHORRO RINGO FILHOTES 1KG,49586,49587,49598,49685,
1726982,633,188722,RODO TERREIRO PUXA SECA 30CM,45786,45787,45801,45838,45965
1726983,633,188739,RODO TERREIRO PUXA SECA 40CM,45786,45787,45801,45838,45971
1726984,633,188791,RACAO GATO WHISKAS PEIXE 500G,49586,49588,49599,49683,
1726985,633,188944,CAIXA ISOPOR ICEBOX 45L,47386,48987,48989,49313,
1726986,633,188968,GELATINA SOL ZERO LIMAO 12G,49786,49986,49990,50026,
1726987,633,188975,CR CONDIC KANECHOMN 1KG PESSEGO,46386,46387,46599,46621,
1726988,633,189002,VINHO CANTINA SERRA TTO SVE 4.6L,50386,50591,50601,50718,
1726989,633,189040,CASTANHA CAJU IRACEMA 50G,52386,52989,53000,53113,
1726990,633,189064,PAPEL TOALHA SNOB BORDADO,47386,48786,49009,,
1726991,633,189132,FAQUEIRO GOLDEN INOX 24UN,47386,47986,48195,48242,
1726992,633,189163,PETIT CHAMBINHO CHOC 480G,50586,50786,50797,50944,
1726993,633,189187,HORTALICAS SALSINHA UN,53988,54194,54232,,
1726994,633,189194,HORTALICAS CEBOLINHA UN,53988,54194,54226,,
1726995,633,189217,CHOC NESTLE CLASSIC DUO 40G,52386,52786,52800,52881,52968
1726996,633,189248,CHOC NESTLE CLASSIC AO LEITE 40G,52386,52786,52800,52881,52968
1726997,633,189255,COALHADA ITAMBE DESN LIGHT 130G,50586,50786,51037,51109,51178
1726998,633,189262,XICARA C PIRES YANGZI ROSA UN,47386,47986,48798,,
1726999,633,189347,TT KOLESTON CEREJA 66,50986,50987,51004,51138,
1727001,633,189392,JOGO PAIS 7 FILHOS PEQUENO EMPRESAR,47386,49590,49594,49675,
1727002,633,189422,CR D ICE FRESH 90G,46386,47187,47200,47331,
1727003,633,189439,PAO F TRAD CONFESTA 450G,49786,49987,50203,50305,
1727004,633,189453,WHISKY CHIVAS REGAL 12 ANOS 1L,50386,50588,50593,50656,
1727005,633,189460,PAO HOT DOG CONFESTA 400G,49786,49987,50218,50229,
1727006,633,189477,PAO HAMBURGUER CONFESTA 600G,49786,49987,49989,50268,
1727007,633,189507,CH LILLO GERBER EXTRA AIR SILIC 1UN,46386,46987,47221,47288,
1727008,633,189538,QUADRO PEREIRA 30X40CM MAMAE,47386,47388,47612,,
1727009,633,189545,MAIONESE MESA 500G,50986,51986,52036,52143,
1727010,633,189552,ACHOC 1L CEMIL CHOCOMIL,49786,50391,50403,,
1727011,633,189569,PAD BOLO MANDIOCA KALU KG,,,,,
1727012,633,189606,BOMBOM LACTA SONHO VALSA LT 236G,52386,52786,52798,52831,52938
1727013,633,189613,VODKA ORLOFF MIX LEMON 1L,50386,50588,50599,50631,
1727014,633,189644,CR CONDIC NOVEX ULTRA 10X1 1KG,46386,46387,46599,46621,
1727015,633,189651,AZEITE ANDORINHA VD 500ML,50986,51586,51601,51714,
1727016,633,189682,BALA DORI GOMETS PUDIM 100G,52386,52786,52801,,
1727017,633,189699,BALA DORI GOMETS MINHOCA 100G,52386,52786,52801,,
1727018,633,189705,CAD BROCH 1 4 CD MAX X ROBO 96,47386,47586,48002,48042,48181
1727019,633,189736,VELA ANIV ROMANA SUPER AZ 1,47386,48786,49004,49125,49164
1727020,633,189781,CONDIC BIO EXT 350ML TUTB ALGAS,46386,46387,46599,46707,
1727021,633,189798,CONDIC BIO EXT 350ML TUTB ARNICA,46386,46387,46599,46707,
1727022,633,189828,PILHA PALITO ALC DURACELL AAA2 2UN,47386,49387,49408,49455,
1727023,633,189910,EXT TOMATE 140G LT COLONIAL,50986,51387,51390,51510,
1727024,633,189934,REFRESCO VILMA 1KG LAR ACEROLA,52186,52190,52407,52463,
1727025,633,190107,FAROFA AMAFIL BACON 250G,50986,51788,51819,51892,51945
1727026,633,190121,FAROFA AMAFIL PICANHA PIC 250G,50986,51788,51819,51924,51948
1727027,633,190138,G MASCAR BUZZY HOTWHEELS DPS,52386,52786,52790,,
1727028,633,190152,COLAR ARVORE NATAL YANGZI DOUR 6MM,47386,49186,49204,49273,49328
1727029,633,190213,ENFEITE NATAL YANGZI LACO VERM 12UN,47386,49186,49204,,
1727030,633,190237,ENCART NIC TESOURA INOX RETA,47386,47586,47787,47854,
1727031,633,190268,CAD CARTOGRAF MAX X SPIDER 96F,47386,47586,48002,48081,48162
1727032,633,190275,ENFEITE NATAL YANGZI SINO GLITE 02,47386,49186,49204,,
1727033,633,190329,ENFEITE NATAL YANGZI P NOEL 5CM 3UN,47386,49186,49204,,
1727034,633,190343,PADARIA EMBALAGEM PVC G35 TORT BOLO,54788,54793,54799,54814,54853
1727035,633,190404,LAMPADA P PISCA ANGEL COLOR 100U,47386,49186,49204,49296,
1727036,633,190435,ALVEJANTE STA CLARA FLORAL 1L,45786,45986,45995,46056,
1727037,633,190442,ALVEJANTE STA CLARA LAVANDA 1L,45786,45986,45995,46029,
1727038,633,190466,HASTE FLEXIVEL TURMA MONICA 75UN,46386,47189,47202,47280,
1727039,633,190480,ESCOVA D CONDOR TRIP L2P1,46386,47187,47211,,
1727040,633,190527,POTE PLASUTIL FREEZER CLIC 1.1L,47386,47986,47987,48110,
1727041,633,190633,MAIONESE 250G MARIA,50986,51986,52036,52153,
1727042,633,190688,EQUIPAMENTO SERRA FITA 1.69M,54786,54791,54797,54812,54851
1727043,633,190725,REFRESCO VILMA FRUTAS AMAR 240G,52186,52190,52208,52452,
1727044,633,190732,FERMENTO BIOLOGICO FLEISCHMANN 60G,52386,52787,52994,53082,
1727045,633,190855,MAC YARA SEM ESPAG 10 500G,50986,50987,51194,51292,
1727046,633,190893,PADARIA RECHEIO PRONTO KG,54788,54793,54799,54814,54853
1727047,633,190909,BALAO TOP GLOBO LISO 6.5 VERDE 50UN,47386,48786,49004,49041,
1727048,633,190916,PADARIA EMB BOLO BOPS CRISTAL N32,54788,54793,54799,54814,54853
1727049,633,190978,DESOD REXONA ROLL MEN SENSIT 50ML,46386,46786,46789,46854,
1727050,633,191098,PADARIA COCO SECO FLOCOS KG,54788,54793,54799,54814,54853
1727051,633,191104,REFRESCO VILMA 1KG MARACUJA,52186,52190,52407,52497,
1727052,633,191173,REPARADOR PONTAS HIDRA MEL JMC 30ML,46386,46387,46603,46641,
1727053,633,191210,MAC INST NISSIN TALHARIM BOLON 90G,50986,50987,51004,51165,
1727054,633,191227,MAC INST NISSIN TALHARIM FGO 90G,50986,50987,51004,51165,
1727055,633,191258,FACA MESA INOX SIMONAGGIO UN,47386,47986,48805,48893,48961
1727056,633,191340,PRATO FDO DURALEX ASTRAL,47386,47986,48394,48486,48560
1727057,633,191395,PRESERVATIVO OLLA UVA 3UN,46386,47189,47208,47260,
1727058,633,191401,LANCHE PAO COM LINGUIC CATUPIRY UN,53987,54006,,,
1727059,633,191425,PADARIA LEITE COCO,54788,54793,54799,54814,54853
1727060,633,191432,CREME LEITE ITAMBE 1.01KG,52386,52986,53027,53060,53161
